,b0060,b0231,b0779,b1061,b1183,b1184,b1728,b1741,b2616,b2699,b4043,b4044,b4058
p1k_00350,1.8368007484650013,3.232148186884232,3.163410284365246,4.616155120885906,2.648120756988149,2.920422730526377,0.67816574218646,3.3021782103099278,1.3594556701818308,2.5540696691818034,1.3751555466050405,0.6029815661326537,3.3505531689294097
p1k_00351,1.6554977798831991,2.614890121047884,2.973786177876716,5.293853735518233,1.9843837152720167,2.873344819971057,1.1348265437843403,3.2308528607637164,1.2180739468049704,2.756141215830979,1.399994433596743,0.5999561054956395,3.662319918744544
p1k_00352,1.763228460575756,2.3097550025359355,3.2003678990589544,5.977952650817234,2.227935414384002,3.589069874961643,0.8201784216909814,3.2654731977769407,1.3842355790820344,2.7790041770151963,1.325087826203764,0.6506962330714435,3.7507674870487975
p1k_00353,1.5627412286668958,3.1802899800726334,2.244581874990292,4.8175976017938495,2.987858458348113,3.960431635896985,0.7189630845902553,3.7732164565171935,1.6441503387300354,2.8257007458402232,1.4949219436160484,0.7056136979228201,2.506225471605555
p1k_00354,1.5657952336488414,2.9273792359000224,2.2474817004361296,4.930972134418893,2.1223462767517174,3.395169292464228,0.6008568942121463,3.799748534860731,1.8187345292022992,2.96520170899808,1.414350627728203,0.6577693532994431,2.569922431653807
p1k_00355,1.4016347320444833,2.36761790951224,2.159501280489436,4.891400794767337,2.502751782929662,2.9751754199970377,0.6649382518589083,3.15469863790857,1.4883273409696884,2.751747649537203,1.4336851786481533,0.6323721310799029,2.6045098911075426
p1k_00356,1.480506113609469,2.747181217940161,2.30609297587226,4.882165676948763,3.203710997457529,4.025049543024104,0.6458614716115001,3.566745672946904,1.3834848503387145,2.571814964167724,1.5694193532760763,0.6996388429668353,2.381597342728649
p1k_00357,3.771100557818978,2.239425417433837,3.1163174263624343,2.9818492505087737,2.376952458202514,3.242995927314383,1.1293823945008257,3.981790496283225,1.306718754659196,2.0168933686926005,1.7616475054976082,0.5603672201917892,4.015217855982255
p1k_00358,3.24648002555648,1.9743109400727028,3.633890408047324,2.3213972732444064,2.8943010756019807,3.8975051223332176,1.1974327376658267,4.0708902828178575,1.830183543208162,2.5279346891074463,1.9618382433708383,0.5154146029676354,3.841962381627455
p1k_00359,2.2028265392022104,2.1707990042110348,1.1765016590600774,5.675753976035758,1.477898980843119,2.08069309452741,1.0597314830159243,1.8968024889339583,1.6342909966042491,2.333905170947122,2.599483932682156,0.8772124603453018,1.997150032687384
p1k_00360,3.057764438827934,3.618132873654065,1.7150708063506666,4.054111852074621,1.1890687567994709,1.7311354661392726,1.58191090731064,2.371344330126465,2.242620086814657,2.5085971635961606,3.0456142812532785,1.140120829758189,4.477310636135223
p1k_00361,1.1391476868782895,1.5145987351287793,1.1953761842309596,2.247582901273197,1.0512786688716265,1.568584954929786,1.5166342146402734,1.0330347911867257,1.380653487966589,1.314500239670488,1.616238283914353,1.215143412279902,1.2562786003857256
p1k_00362,1.255451205708656,1.4772912597748795,1.1560978627682237,2.170045813753054,1.1624032928917472,1.2993000331069344,1.293892087084858,1.1812157023447878,1.1835685675585197,1.1488096157899983,1.344473083886336,1.136742124551413,1.3169785479862848
p1k_00363,2.350166727006316,1.8708473058332349,2.0878495842235103,3.398266345773493,2.866743893127751,2.330769099190266,0.7122377566590475,3.2093797462758342,1.3351543557806314,2.355270811566288,1.8609165882306231,0.4800858284054059,1.9541390468663908
p1k_00364,2.725393665660052,1.5575323711756444,2.4753403019932048,4.119993599065944,2.745320887790505,2.5020312783314846,1.1146518781247368,2.990224050000077,1.4695275090526043,1.8459787276297568,1.545549638442535,0.5906391284925023,2.829519511817427
p1k_00365,2.461664142595403,1.707942977496046,1.1106646935424764,4.994076663213463,1.4184703081510883,1.5756477002024307,1.826567376118027,1.8093519610413,1.5977674291303463,1.81207249880073,2.219221606462391,1.1022147899038728,2.6989884369490094
p1k_00366,2.524911088313468,2.2460778826627874,1.180954001139653,4.730264220229932,1.7197190529688051,1.754208882515894,1.3993422899128256,1.8710306810496469,1.7396947278269077,2.0913188323494296,2.438569452294193,1.287481226778573,2.52857447973357
p1k_00368,1.1015761198943612,1.1433533752539364,0.9250680215286772,1.3284905274486654,0.5925819189054157,1.136445723599628,1.0489653937657897,1.130960214223767,1.0507865818296236,1.0425147407812023,1.2216671572675544,1.0838220149264155,1.2284391266416943
p1k_00369,4.585496999737977,2.074456127363621,2.8376483808312027,1.697169572748106,2.383340084789458,3.086191393547689,0.9067849400459084,3.661679342014068,1.5748742451860358,2.53207309046665,2.301379092951684,0.7069367714414074,6.526971414980067
p1k_00370,4.278210862059345,2.237231340920232,3.2678896648975133,1.311954997793066,2.263262177735681,2.749511443260398,0.9828941983103592,3.232345010251468,1.4108423307683615,2.6262908516006447,2.480144566325277,0.7674688804681352,7.545465310548405
p1k_00371,2.264972616176647,1.3100947385684374,1.3877159004365016,2.6005426086540733,1.9473828044621309,1.9256403705917065,2.164880083860534,1.763916073975642,1.5862785257338323,2.114693660085602,2.3764868966414228,0.7908038478591769,2.31174587283819
p1k_00372,2.173686943517808,1.411049281933502,1.5986555811254002,1.984905491367795,1.8638989895434013,2.63798362455613,2.394351335688837,1.5669273517968454,1.6321425278022068,2.241195778137329,2.4090442121841367,0.7756371044689323,2.286792463890285
p1k_00373,2.6417787749546378,1.9178547273627349,1.690981154013556,1.9553830023749537,1.6348208508211697,1.842484325518626,2.65702603828591,2.0207469456012483,1.8029378303259889,2.00227956199339,2.8740233380126785,1.2768600169048543,3.1136095861639457
p1k_00374,2.682720141421807,2.133347782796441,1.5004825571983058,1.5886285973465333,1.0414263773313412,1.6629646808111689,2.137431841465943,2.0778360600402603,1.6605199408739009,1.8896674912803133,2.7360491920521177,1.235209564613297,2.8204938769907963
p1k_00375,5.186688555656366,1.826827381623065,3.7125924500697542,2.162857520420136,2.465362171830616,3.131005943269168,0.9927976901496476,2.819265521697901,1.4082145997495406,2.121124288657972,1.9891492394681969,0.8457629545153678,6.464311303507445
p1k_00376,4.358343723541695,1.6723178197495183,3.5036695961584794,1.7822508512162938,2.135181315585598,2.686924284750272,0.974912954424964,2.55214619570514,1.4572330168262506,2.248836320976203,2.01843490595896,0.6804141990777275,6.649203037823535
p1k_00377,5.531170790421679,2.926439247871905,2.421788030191605,3.898947349389932,2.265268739291947,2.6848235656635446,7.934996589592028,4.865853201176961,3.95827786799992,5.195140684985224,5.952451571776138,1.7939973821018942,6.729293327131022
p1k_00378,6.010093394386865,3.146533266976143,2.4653873007279,4.21330421445707,2.6298786207512705,3.554807962956989,8.046347553495574,5.998638329429643,4.065610887575205,5.568290352784486,5.994635050611952,1.685767666624016,7.167265446056124
p1k_00379,2.229528077026802,2.01665719674351,1.6404705106708473,1.55232604408681,1.1346878476154163,1.756066457482744,2.797365729350433,2.041070968392241,2.1328035043596283,2.0183029595505424,2.4370670265723167,1.5152278373922456,2.9524420705828534
p1k_00380,2.432099605683783,2.0843215752301725,1.6351406222836091,1.6369525598489787,1.2390771728835346,1.8363630250968916,3.724087052374189,2.038137987218927,2.3777415928028844,1.9815207253677245,2.660145419049819,1.4978287554179557,3.082651068240729
p1k_00381,18.39564232497213,11.73744388931827,9.204227053686596,6.842863210284153,18.92218654247299,22.34397823025009,2.152018210330921,11.555875533924018,18.40888689827383,16.09899030222036,8.115139831605035,2.4162461187213427,19.271798135595848
p1k_00382,18.1548220112244,11.42290974109472,9.453353883836536,7.789164414811498,16.795049773377237,17.493768750222387,1.7511073820993914,9.687086532559002,17.76792287980053,16.83974973794278,8.781123603180196,2.154483252569489,19.046719126240937
p1k_00383,7.49941846716573,4.510132193562618,3.899603801323254,15.614919200171194,10.20914973627293,10.674929042480905,4.545066484234516,4.183102754379172,14.81948165622546,11.200671120557946,9.597764632172336,4.251330753480478,10.05623882749925
p1k_00384,8.316834266287822,4.821831555098445,3.673427717983115,19.804247235983805,13.305743577528265,12.130722305532943,4.830763103596923,4.691182692626653,13.089741684247656,13.703310507986162,8.855666144199999,3.699247625840228,9.885376765212364
p1k_00385,8.007379740905446,7.958307029940602,7.654509325063991,9.93415323074823,12.743800675569066,15.276667345648578,3.941587594161122,3.5064176549027635,23.18609800915144,13.29188897977425,4.346831734228383,3.1740677178544274,7.996726824750127
p1k_00386,8.319090230848833,7.585398748933049,7.647886193218351,11.203582332440318,12.186955819864355,16.083144356612518,4.213235920522639,3.514900565820455,21.858763268737672,12.33886427248203,4.861724825909375,3.253825198838947,7.874079201873168
p1k_00387,1.1202484396355372,1.4311037418818586,1.3033911371444231,5.029989564718184,1.2984828856166573,1.700096258190726,0.8214849126114082,1.5288221820601855,1.1821535955282447,2.054816896577592,1.4901366817962032,0.574020671917737,2.314002944126041
p1k_00388,0.9344316866115948,1.5150607141043633,1.3263358410212591,5.216999340538685,1.70249768203833,2.506982963152557,0.815588954376742,1.958915796422757,1.2617177935029102,2.11647846877944,1.4632524619176588,0.5719669931376926,2.290841626842848
p1k_00389,1.3702177915698988,2.003899012469621,1.860403819626816,4.321137033699987,2.61468353822267,2.38455350413754,0.6145799063524654,2.0937794343408145,1.3768721398055024,2.258164093633458,1.227811910488149,0.4138164252306331,2.0411429909819487
p1k_00390,1.0949322026214403,2.3188104332528776,1.9131626095736487,4.094554177047274,1.953600094196218,2.300839457288429,0.7350840769000718,2.246695316446793,1.4753250650211938,2.307954041898215,1.1150585099483812,0.3785356920116394,2.018794169370206
p1k_00391,2.2302454084094165,4.494070329484727,6.063803343848829,3.8281167769479114,5.38792559902445,5.471691459116322,1.0502647767256816,5.162709290600133,2.769056550202955,2.286341540931789,1.434874814881433,0.5860069556377586,3.130258774832618
p1k_00392,2.048343441064323,4.469404699379727,6.481509103659561,3.6225788394487,5.825433782636522,7.883341367344102,0.952032535321656,5.983081312763607,2.685484738984353,2.305517104401196,1.309655480835913,0.4994351658832678,3.3186445178417245
p1k_00393,1.067176802693614,1.7250001711126492,1.6591385043038362,3.2814711538955827,1.7194983720722816,2.3946141736877693,0.8302487017975672,1.899357464014892,1.4054533720344735,2.296959200146361,1.5569088245388156,0.6315467683805053,2.0205697119534483
p1k_00394,0.9634357908691026,1.5517673742079456,1.6273499030172631,3.1842869603985027,1.363327585490938,2.328880731516181,0.6345611898691866,1.6430440073482568,1.4653209769214142,2.0575493786987598,1.474461590599212,0.6461524488824739,2.130681682684428
p1k_00395,0.9485730246434814,1.6773365590825795,1.6372050069566892,3.098353990266624,2.512864546060065,1.6647897469586483,0.5404245121922037,1.9546915669951137,1.4603709785620105,2.428329200142384,1.045339273568074,0.3564514606770697,1.8244666491314645
p1k_00396,0.9583410744980244,2.260920120792527,1.775847410997989,3.463587687635345,1.2828701227849106,2.37033292825355,0.9411312721169656,2.2691626471345807,1.6170750306959674,2.358110483746383,1.1188867942807246,0.5217462625470146,1.6899132194195403
p1k_00397,1.6573319207195123,3.31023055241504,3.194547882302198,3.567568861536932,6.9686201322829815,4.2981084370432106,2.3782860093418083,5.332653462949274,2.453866738388742,2.419920807962148,1.28479243923469,0.7095696866242928,2.104406652683532
p1k_00398,1.9178081140752012,3.662583678630369,3.886083679551527,3.152475105700045,3.4851331656714906,5.506425217047092,1.0752909506898445,4.009713450934145,2.728331933933729,2.510971568154152,1.365818636851715,0.569971998649148,2.2270662460491057
p1k_00399,0.9644923222532306,1.0921561333655725,1.4896827054681547,3.58974453754996,1.534014486470274,2.394705143514042,0.7650997034518257,1.6355475916492894,1.667832062368768,2.091991800506693,1.2689362468830216,0.7019724767886043,1.6495278865624372
p1k_00400,0.978406045965564,1.17976626458017,1.4489303788314962,3.037519619095447,1.809283567415853,2.012648139984331,0.5349807430889109,1.6207875395484654,1.4921359882981262,2.163562619563024,1.3908016328944823,0.5183434933204227,1.648277936885272
p1k_00401,1.064450565743887,1.8446747741588936,1.792342241144575,3.596159173612324,1.677301330264361,1.428268757492945,0.4782883158051604,2.0150091081909496,1.5799290252111795,2.628675859441409,1.069999336484878,0.430356752296506,1.544264015043444
p1k_00402,1.1796972540827926,1.9833980672751743,1.7189859129359917,3.186733406063237,2.0935909962189245,2.155681978230855,0.5890532538046135,1.985912689110362,1.8629201530532236,2.822082568640083,1.0960754714270948,0.5207362104288046,1.6230976916470594
p1k_00403,2.047106517000529,3.245829800066589,3.353608963459881,3.190392231636846,5.058153849926345,4.64950001810946,0.6953296891144681,3.295932697079053,2.702534866734731,2.602297309977585,1.3150980164554464,0.432801982582338,1.774735598759971
p1k_00404,1.6746134992342587,3.799289786183088,3.646741159838189,4.127451237604453,4.084199658685752,3.788609292860884,0.7294867671074529,3.5779884765972465,3.240041646077903,2.831955343402289,1.179132356033227,0.4284795355261276,2.208992404387551
p1k_00405,1.185867975193266,1.180075609882019,1.558764385027346,3.3498073512688933,1.0324082720390029,1.7562032434144357,1.099002733010941,1.5037728953586766,1.175413349804969,2.275482704966395,1.5603257643747024,0.635334769620967,2.0612767354182413
p1k_00406,1.0958864754036328,1.6203731280905402,1.554026980979424,3.975189295288749,2.214721243503314,1.5113226068616874,0.750344683857769,1.7188703045852298,1.1441249495322927,2.261001665800181,1.5003249055850545,0.6569945240202316,2.126509625148264
p1k_00407,1.2734751801807969,2.48719164933826,1.8898956359991992,4.326885032079931,2.07443403121951,1.7372025095348034,0.7900679450157113,2.3633600093403797,1.3563464664843847,2.2720038711842947,1.0365361884883906,0.558344156152239,1.8906826250059203
p1k_00408,1.235534825604834,2.6425801728794247,1.9849861373779347,3.872352851544832,2.565175297002729,2.326209692274745,0.5766082876107815,2.440970826987031,1.5212402295606189,2.5581047919960427,1.2296625325591295,0.6050689681711516,2.166575405427659
p1k_00409,1.9883181383773771,4.247247328211304,4.282124334501338,4.083799163800926,4.274077212629673,4.2523894045521216,0.6605090990412564,5.115593556688712,2.464160033327848,2.816091865884216,1.4219987748730605,0.5435760016327555,3.276944107342158
p1k_00410,1.9780276883170291,3.9548007748114937,3.578157217277252,4.550290872488193,4.423486278689799,3.945046562102672,1.081733478199678,4.238709324712113,2.4541834697996587,2.505147006802272,1.2519514687250772,0.5898455087360999,2.646199695999077
p1k_00411,1.2334591894105518,1.0552897201110698,2.369574047719035,4.747755009798197,1.7860199468064035,2.814598135557892,0.640116171706769,2.514614783539876,1.7201130995287726,2.246939174902296,1.3700255056799473,0.5354634922871648,1.8308888698633543
p1k_00412,1.0686267607773263,1.353073392374138,2.4468127705376506,4.483142306571084,2.030963585746578,1.7006766686600572,1.0772006003489871,1.7722119202642912,1.5515953743559974,2.206383086927501,1.4236139263121912,0.5222704686008207,1.7406583754408975
p1k_00413,1.315452556703232,1.9124995455622844,3.40213626712448,6.428998588549205,2.7967842548782733,2.793732658302888,0.933536732903368,2.576081457140256,1.807089682185756,2.6788868734761024,1.124198794502614,0.530863743894884,1.7336229544260129
